EXTERNAL PREDICTORS - DAILY DATA FILE
=====================================

        This file is used to define 'external' predictors, for which
daily data are available, to a Generalized Linear Model for some
climate/weather variable. By 'external', we mean non-deterministic
time-varying quantities (i.e. not trends) other than the variable under
consideration. Excluding this header, there are 2 sections to the file.
The first is used to define and label the predictors, and the second to
provide the data.

    Definition of predictors:
    -------------------------
        The first line of the file, after this header, should
    contain a single integer NPRED, which is the number of
    predictors being defined in this file. The subsequent NPRED lines
    contain text (up to 70 characters) describing each predictor:
    this will be used in labelling model output.

    Format of data section
    ----------------------
        The "data input" section of the file begins on the 2nd line
    after the predictor definition section. Each line contains data for
    1 month, and looks something like:

     YYYYMMDD  PRED(1)  ...  PRED(2)  ...  PRED(NPRED)

    where YYYY is the year
          MM is the month
          DD is the day
          PRED(.) are the values of the various predictors in this
          day (in the order specified in the 'predictor definition'
          section), each of which occupies the first 10 free positions
          of the line starting with position 10

    These rows are read using the FORTRAN format I4,2I2,1X,N(F10.0).

    Missing data should be entered as -9999.9.

This header is 41 lines long.
-------------------------------------------------------------------------------
20
MSLP (mbar-1000)
Surface temperature (deg C)
500-hPa geopotential (units unclear)
700-hPa geopotential (units unclear)
850-hPa geopotential (units unclear)
500-hPa temperature (deg C)
700-hPa temperature (deg C)
850-hPa temperature (deg C)
500-hPa u wind (m/s)
700-hPa u wind (m/s)
850-hPa u wind (m/s)
500-hPa v wind (m/s)
700-hPa v wind (m/s)
850-hPa v wind (m/s)
500-hPa specific humidity (g/kg)
700-hPa specific humidity (g/kg)
850-hPa specific humidity (g/kg)
500-hPa wind speed (m/s)
700-hPa wind speed (m/s)
850-hPa wind speed (m/s)
*************************END OF PREDICTOR DEFINITION*************************
19911202    29.0247   -0.7755    6.2139    0.6412    0.1857    2.4188    4.7692    6.6506   -5.0309   -4.2753   -3.4258   -2.0645    0.1381    2.3256    0.3685    1.2530    1.2836    5.4381    4.2775    4.1405
19911203    30.9180   -1.8152    5.9735    0.5768    0.2110    0.8732    3.3949    5.0287   -0.5835   -0.2658    0.3653  -10.2058   -3.1046   -0.5860    0.3226    1.1935    1.5766   10.2225    3.1160    0.6905
19911204    28.5969   -1.1267    5.4749    0.2006   -0.0427   -0.8589    1.9569    0.8324    1.5551    2.7691    2.5345  -15.2726  -11.5675   -7.7891    0.4822    1.0387    2.4096   15.3516   11.8943    8.1911
19911205    26.3406    0.3135    4.0518   -0.5511   -0.2919   -6.3370   -6.8026   -5.6617    7.0941    2.7159    0.5595  -23.4892  -14.2291   -9.5975    0.2089    0.7354    2.4122   24.5371   14.4860    9.6138
19911206    33.7150   -1.8499    3.8673   -0.3880    0.1022   -8.0034  -11.0898   -9.4160  -10.2645   -4.6214   -0.4959  -29.3796  -15.5522   -9.7307    0.3064    0.8887    1.8583   31.1211   16.2243    9.7433
19911207    34.7376   -0.4438    4.5645   -0.0470    0.2765   -4.9454   -8.4199   -6.8442   -8.5669   -3.6823    0.6166  -30.2638  -17.3362  -10.1562    0.2824    1.2786    2.5275   31.4530   17.7230   10.1749
19911208    32.2134    0.0498    4.5213   -0.1796    0.1151   -4.5435   -7.2248   -6.7302   -8.3629   -3.9486   -0.6808  -24.4824  -13.8794   -5.8975    0.4784    1.3331    2.4954   25.8713   14.4302    5.9367
19911209    37.7252   -4.9283    4.8734    0.0032    0.3155   -2.4351   -5.8293   -8.4305  -17.4848  -12.0823   -8.2569  -16.6250   -8.0852   -1.1802    0.3144    0.7657    1.0040   24.1269   14.5380    8.3409
19911210    42.9390   -9.1694    5.2385    0.4237    0.6933   -4.5615   -5.5163   -6.8734  -12.6150  -12.3378  -12.4864   -6.0235    0.5822    5.2397    0.4128    0.7984    1.0510   13.9793   12.3516   13.5412
19911211    41.2491   -5.4662    5.6070    0.7624    0.7682   -5.0797   -2.3925   -2.5116  -10.5794   -8.7955   -5.9861    8.3578    8.6300    7.6893    0.1988    0.5791    1.4347   13.4824   12.3222    9.7447
19911212    40.3335   -6.7546    5.9126    0.9891    0.8601   -4.7966   -1.0654    1.3321   -0.5767    0.5168    2.7714    2.4240    5.4659    4.1357    0.1510    0.6267    1.0598    2.4917    5.4903    4.9785
19911213    39.0780   -6.0076    6.0878    1.0091    0.8097   -2.3546    0.2447    2.2415   -0.1704    6.1614    7.1671   -4.5662   -2.1343   -1.0603    0.4003    0.6673    1.2146    4.5694    6.5206    7.2451
19911214    35.1441   -3.8480    6.0973    0.8058    0.5472    0.4062    1.8140    3.1725    5.3187    9.6574   10.4373   -3.7027   -5.0854   -6.1527    0.7518    0.5621    1.2315    6.4806   10.9145   12.1158
19911215    31.3495   -4.4025    5.5738    0.4412    0.3071   -1.3058   -0.5145    1.3511   11.2948    8.2814    5.0826    6.7473    1.1954   -0.6585    0.4389    0.6456    1.3643   13.1567    8.3673    5.1250
19911216    27.4739   -4.2859    4.7497   -0.0669   -0.0477   -5.0451   -3.6165   -0.9641   13.9214    8.6465    5.9591    5.6354    1.9249    0.3816    0.4780    1.0728    2.1572   15.0188    8.8581    5.9713
19911217    25.2402   -1.4963    4.4407   -0.2395   -0.1830   -6.3297   -4.7955   -1.1969    8.2205    7.4672    5.9826   -5.9658   -0.9133    2.4042    0.3679    1.7758    3.3437   10.1572    7.5229    6.4476
19911218    11.5550    2.5644    3.1763   -1.3680   -1.2590   -7.4668   -5.9194   -2.2512   18.0412   18.4280   17.8986   -5.3377   -4.7813   -2.1767    0.6052    2.0592    3.6319   18.8142   19.0382   18.0305
19911219    10.5645    2.5815    3.5149   -1.4373   -1.3677   -1.4439   -4.1041   -2.4911   19.4260   17.8097   17.9076  -23.5258   -9.3946   -1.3597    1.0385    2.5143    3.7080   30.5095   20.1356   17.9592
19911220     0.2804    3.0887    1.9846   -2.3488   -2.1591   -9.9796   -7.5012   -3.1518   24.6821   20.4872   18.5604    4.6906   -3.6010   -2.0263    0.4938    1.5566    3.2367   25.1239   20.8012   18.6706
19911221     5.2479    0.5027    2.0442   -2.1904   -1.8962  -10.2818   -9.2014   -5.2120   19.0140   15.8250   14.2925  -19.1343   -7.8072   -1.4546    0.4861    1.4639    2.8708   26.9751   17.6461   14.3663
19911222     4.5918    4.1187    3.7283   -1.5593   -1.6879    1.5982   -0.5697    0.8249   21.9485   17.4462   12.0447  -35.0216  -18.6791   -7.9858    1.4032    3.2823    4.6824   41.3310   25.5593   14.4516
19911223    15.1498    8.1036    5.1989   -0.3728   -0.7355    2.0161    5.0384    2.2900   18.4758   18.7702   20.5967  -10.1561   -8.2706   -1.9213    0.5658    1.9935    4.7250   21.0832   20.5115   20.6861
19911224    23.7820    3.4315    3.6740   -0.6508   -0.3776   -8.8120   -9.1488   -4.5041   19.6887   15.8040   14.7451  -15.8629  -12.2208  -11.0726    0.1016    1.0554    2.7817   25.2840   19.9778   18.4396
19911225    37.3655    0.5937    4.3484    0.0340    0.4760   -7.8029  -10.9910   -8.2860    1.0058    4.8482    5.9986  -27.2733  -16.0307  -10.8686    0.2466    0.7320    2.0338   27.2918   16.7478   12.4141
19911226    27.8146    0.6025    4.5872   -0.2910   -0.1803   -3.5619   -3.7232   -4.7467   11.5481   13.2573   15.6162  -18.9234  -14.1147   -5.6113    0.7064    2.2274    2.6126   22.1688   19.3645   16.5938
19911227    17.6333    2.3294    3.4444   -1.0933   -0.8945   -6.2657   -6.8737   -4.6110    1.2196    5.2983    9.0763  -30.0563  -19.6813  -14.8311    0.3334    1.4672    2.9722   30.0810   20.3820   17.3879
19911228    32.5228   -0.7742    4.7805   -0.1180    0.1204   -2.0894   -5.4473   -6.5302  -11.5770   -5.7676    0.0874  -25.0096  -15.5288   -7.6977    0.5164    1.2542    1.7802   27.5592   16.5653    7.6982
19911229    37.1735   -1.5704    5.7410    0.7363    0.6292   -1.8784   -1.2990   -0.4575   -0.0332   -0.1148    3.0510  -10.1819   -7.5517   -4.3805    0.6009    2.1325    2.6140   10.1820    7.5526    5.3383
19911230    40.1999    0.5846    5.8526    0.9486    0.8656   -3.7264   -2.0340   -0.2690    4.6328    4.7915    3.8121  -14.1707  -11.8382   -8.2886    0.2557    0.9678    2.2988   14.9087   12.7711    9.1232
19911231    38.0634   -0.2385    5.6856    0.6098    0.6263   -0.8349   -2.8725   -2.0159    3.9005    3.0819    2.8616  -20.6956  -13.5467   -5.9168    0.2503    0.7394    1.4519   21.0599   13.8928    6.5724
19920101    34.0316   -1.6554    5.7850    0.6505    0.4542   -1.3980    0.1081    2.6775   15.3375   12.9367   12.5987  -12.9793   -8.5152   -3.4063    0.6629    1.2217    2.0285   20.0923   15.4876   13.0511
19920102    32.3105    1.5414    6.1959    0.8415    0.4750    0.7678    3.1390    6.0063   16.4719   17.4186   18.4351  -11.9084   -8.9780   -4.8813    0.6929    1.2327    1.6427   20.3257   19.5962   19.0704
19920103    29.9753    0.8818    6.2284    0.7596    0.3245    0.6954    5.3080    5.6790   18.3405   18.4171   17.1519    1.0619    0.0980   -0.6803    0.2199    0.4479    1.2734   18.3713   18.4174   17.1654
19920104    25.6302    1.7639    5.1111   -0.0563   -0.1479   -1.6274   -0.0906   -0.8276   21.9499   19.8842   19.6535    4.1479   -0.1799   -0.5909    0.5084    1.2148    2.8520   22.3384   19.8850   19.6624
19920105    27.0465    3.9846    4.8359   -0.0258   -0.0021   -3.5852   -3.6287   -1.5288   24.4976   18.1023   15.0314  -13.6551   -7.7802   -3.7240    0.7692    2.0682    3.5963   28.0463   19.7034   15.4858
19920106    27.2041    5.6803    5.4143    0.2663    0.1368   -1.0841   -0.7179    1.3129   16.3778   13.4645   13.4294  -17.2780   -8.8768   -5.6576    0.6686    2.6475    4.4913   23.8068   16.1273   14.5724
19920107    24.3581    3.0702    5.3640    0.1304   -0.1038   -1.7991    1.8933    2.2546   17.7857   12.8102    9.6320   -1.0864   -0.8949    1.6093    0.4063    0.7505    2.8073   17.8188   12.8414    9.7655
19920108    17.6494    2.3545    4.6419   -0.3625   -0.5792   -3.4436   -0.5260    4.0252   16.6805   15.2809   13.5789    2.1093    1.9695    2.4370    0.5693    1.6643    2.3667   16.8134   15.4073   13.7959
19920109     8.8597    5.5491    4.1991   -0.9227   -1.1784   -2.1324    0.2369    4.4251   20.6158   18.1828   13.3648    5.7904    4.4717    5.0317    0.9335    3.3435    4.4746   21.4136   18.7246   14.2806
19920110    18.4327    2.2851    4.2435   -0.6591   -0.6999   -4.5419   -2.6523   -0.3430    0.7187    0.1278   -5.4597    1.8077    0.8348    0.0815    0.6281    2.4227    3.1432    1.9453    0.8445    5.4603
19920111    28.0845   -0.7081    5.1127    0.0596   -0.0171   -2.2012   -1.0156   -0.0776  -10.8823   -2.7657    0.2075    3.1060    2.0550    2.1062    0.2990    1.0897    2.3355   11.3168    3.4455    2.1164
19920112    29.4688    0.3808    5.1989    0.1157    0.0519   -1.5772   -1.6503   -1.1589    3.0349    4.4675    7.0998   -4.8725   -7.1133   -5.9390    0.3587    1.3829    2.4448    5.7404    8.3999    9.2563
19920113    34.4190    0.1079    5.2489    0.3212    0.3302   -3.7261   -2.2745   -3.4182    1.5256    1.2161    1.4242  -14.5972   -9.5643   -4.1611    0.5338    0.7410    1.8135   14.6767    9.6413    4.3981
19920114    31.5298    1.1009    5.3867    0.1919    0.1493    0.7787   -1.6136   -2.9178   -3.7383    1.4588    5.5714  -18.8398  -13.6480   -8.6442    0.9526    2.3202    2.9935   19.2071   13.7257   10.2841
19920115    31.3049    3.1061    6.1099    0.6017    0.2685    1.8237    3.5930    2.2736   -4.3060   -0.0096    4.7453  -21.3833  -14.5586   -8.8520    0.3796    1.6256    2.7768   21.8125   14.5586   10.0437
19920116    28.6087    2.2595    5.5001    0.2182   -0.0108   -0.4161    1.7800    0.6755   18.7415   10.7738    7.8169  -16.3635  -10.4045   -7.2688    0.3003    0.8365    1.9731   24.8799   14.9777   10.6743
19920117    28.3881    1.9112    4.9004   -0.2523   -0.1267   -1.1380   -1.8561   -6.4226   10.0346    8.6076    8.5501  -29.9491  -21.2088  -11.1309    0.3091    0.7996    2.3707   31.5855   22.8890   14.0358
19920118    30.0222    1.2894    4.8246   -0.1165    0.0059   -2.8811   -3.3711   -5.3574    9.7297    5.9489    5.5658  -19.2261  -13.9913   -8.8060    0.6694    1.3607    2.4736   21.5478   15.2035   10.4175
19920119    21.5289    1.6086    4.0754   -0.6728   -0.5829   -5.0283   -4.3672   -3.3065    7.4057    7.2607    8.9661  -11.6562   -9.0127   -6.8140    0.6298    2.3497    3.3479   13.8099   11.5735   11.2615
19920120    23.6078   -2.2879    3.4262   -0.9615   -0.6517   -9.2675   -8.1818   -7.0933   -7.5136   -6.1150   -6.2986   -8.8491   -5.1480   -1.0116    0.2833    1.1844    2.0808   11.6086    7.9935    6.3793
19920121    35.7776   -7.9931    3.6834   -0.4858    0.0230   -9.5775  -11.2762  -10.7488  -22.0907  -15.6861  -12.7371   -6.4479   -0.3819    0.9890    0.1624    0.5365    0.7858   23.0125   15.6907   12.7754
19920122    34.3825   -6.6960    4.6047    0.0352    0.1473   -8.5686   -5.1283   -4.2167  -11.1659   -9.4204   -9.4574    8.6351    7.4573    7.8907    0.2628    1.2493    1.9151   14.1153   12.0148   12.3169
19920123    33.5445   -4.1336    5.0572    0.4008    0.3436   -8.3720   -3.0423    0.5635   -4.5818   -4.2651   -3.9587    7.7993    5.8719    5.8410    0.2631    1.1789    2.4781    9.0456    7.2574    7.0561
19920124    33.9273   -3.4727    5.3231    0.5934    0.4954   -6.7810   -2.7027    2.1290    0.5828   -0.4752   -0.0454    5.2227    3.5821    2.9780    0.2670    1.2412    2.3239    5.2551    3.6134    2.9783
19920125    36.3857   -3.6427    5.5107    0.7245    0.6357   -6.0103   -2.6525    1.4678    1.6622    0.0770    0.3610    4.7188    1.9670    0.3667    0.4066    1.2853    2.2799    5.0030    1.9685    0.5146
19920126    37.2106   -3.5633    4.9698    0.3719    0.4964   -7.0782   -5.6570   -3.2869    4.2757    2.8409    1.5393    1.6749   -1.2933   -4.5034    0.3964    1.2079    2.2122    4.5921    3.1215    4.7592
19920127    39.2423   -1.4879    5.0769    0.4070    0.5880   -5.6673   -5.2435   -6.4824   -8.5029   -4.9388   -4.3869   -2.6767   -0.9881   -2.1284    0.3043    0.8568    1.9760    8.9142    5.0366    4.8760
19920128    41.1126   -2.3052    6.1559    0.9510    0.8200   -1.3266   -0.0630   -0.1509  -13.3028  -10.1756   -6.5523   -4.9639   -2.5643   -1.3802    0.5293    1.5856    1.8265   14.1988   10.4938    6.6961
19920129    38.6424   -1.5546    6.3856    1.2425    0.9305   -2.7271    1.4942    4.9072  -10.0380   -6.0115   -3.6688   -3.9801   -2.1282   -3.2295    0.4321    1.6610    3.0490   10.7983    6.3771    4.8877
19920130    36.4159   -0.2684    6.3055    0.9899    0.7421    0.1704    0.6860    3.6429   -5.2288   -3.3226   -2.6480  -16.5462  -11.4460   -6.9317    0.2730    1.6023    2.5014   17.3528   11.9185    7.4202
19920131    34.6108   -0.4940    5.8246    0.7022    0.5743   -1.3414   -1.2632    1.7251   -5.0090   -6.7823   -2.0438  -19.2854  -11.2942   -6.5719    0.1952    1.2300    2.8015   19.9253   13.1741    6.8824
19920201    33.0295   -1.5874    5.3691    0.4859    0.3645   -4.5622   -1.8566    1.8136   -4.7896   -3.6301   -0.8062  -13.1117   -9.2854   -4.6303    0.2866    1.1013    2.0673   13.9591    9.9698    4.6999
19920202    29.1285   -1.9179    4.8950    0.0974    0.0658   -5.2471   -3.4984    0.8754    5.4339    6.5798    5.9359  -12.0668   -8.4593   -4.7726    0.3813    1.1600    2.5199   13.2338   10.7170    7.6166
19920203    17.9721    0.3263    3.7383   -0.9158   -0.8214   -6.2654   -5.0258   -2.1032   22.1065   19.4345   18.1458  -11.6022   -8.8822   -4.9413    0.3617    1.3186    2.6402   24.9662   21.3680   18.8065
19920204    13.6493    1.1052    2.5984   -1.6276   -1.2588   -9.4491  -10.2405   -6.2963   17.4753   14.0411   13.6084  -25.7788  -13.2996   -8.1932    0.3096    1.0259    2.5705   31.1437   19.3399   15.8845
19920205    15.9712    1.4925    3.6469   -1.1944   -1.0187   -2.2819   -5.7252   -4.1702   11.2352   11.3702   11.0305  -35.0348  -18.4065   -9.8263    0.7666    1.7360    2.9586   36.7922   21.6352   14.7726
19920206    24.6654    4.2910    4.6614   -0.2506   -0.1988   -3.2894   -3.2600   -2.0129    7.8155    7.0124    9.4460  -22.2458  -15.4032  -10.7875    0.4589    1.7966    3.7332   23.5787   16.9243   14.3386
19920207    30.4538    3.5803    5.5089    0.3998    0.2886   -1.6484   -0.8879   -0.3683    2.3625    4.3552    5.6581  -16.7933  -11.0671   -6.0072    0.4885    1.6910    3.4218   16.9587   11.8932    8.2523
19920208    30.1639    2.1036    5.8157    0.6729    0.3376   -1.4494    1.8909    5.5379    6.0687    2.9033    5.0510   -7.4967   -5.0585   -2.5558    0.1621    0.6323    1.5597    9.6452    5.8325    5.6608
19920209    21.7473    1.1993    5.2696    0.0738   -0.2345   -1.4034    1.8889    4.7861    8.1877    7.6667    7.6368    0.2441    4.3755    3.5105    0.1555    0.6485    1.7634    8.1914    8.8274    8.4050
19920210    17.8817    2.4578    3.6033   -0.8573   -0.7216   -8.2493   -6.5788   -2.0653   14.7340   13.9512   13.8440    9.3497    3.5540    1.3389    0.2801    1.2887    2.9826   17.4501   14.3968   13.9086
19920211    17.9137    2.7915    3.9179   -0.8866   -0.7585   -3.1801   -5.6432   -2.3748   22.4076   15.7110   13.0735  -12.6887   -3.4499    0.9419    0.7270    1.9666    3.2294   25.7508   16.0853   13.1074
19920212    14.8699    5.4009    4.4772   -0.6589   -0.8149   -2.6842    0.1856    1.4458   11.0157   12.3592    9.5750   -5.5819   -3.1902    0.4634    0.3933    2.1759    4.8698   12.3493   12.7643    9.5862
19920213     9.5549    6.9181    4.1706   -0.9085   -1.1194   -1.7781   -0.6878    3.7564   10.6704   10.1897    8.4754    8.9202    4.6569    1.6688    0.6740    2.8620    4.6793   13.9078   11.2035    8.6382
19920214    18.4136    4.0226    3.5697   -0.9072   -0.7077   -7.1387   -7.0129   -3.0175   16.8062   12.7331   11.3041    2.5857   -2.3982   -2.4867    0.4209    1.2358    3.0500   17.0040   12.9570   11.5744
19920215    16.8468    3.8594    4.2503   -0.7038   -0.7540   -2.9553   -2.5825    0.0637   22.2523   19.8540   18.1747   -6.5562   -1.6724    2.0824    0.5058    2.1885    3.6841   23.1980   19.9243   18.2936
19920216    14.3250    2.7314    2.8028   -1.4311   -1.1293  -10.4030   -9.3602   -4.8567   28.6510   20.7092   17.2786   -0.1392   -2.5169   -2.3572    0.3108    1.1542    2.6663   28.6513   20.8616   17.4386
19920217    17.5406   -1.5188    1.9488   -1.6780   -1.1117  -17.6956  -14.5169   -9.2891    5.7275    6.1324    3.7512   -7.4349   -7.2330   -6.7524    0.1426    0.8721    2.0126    9.3852    9.4828    7.7244
19920218    30.0064   -4.9079    2.7481   -1.0400   -0.3553  -14.8571  -14.5911  -13.3794   -8.3315   -1.5547    1.7653  -14.8052  -10.3345   -6.5056    0.1292    0.3919    1.2975   16.9885   10.4508    6.7408
19920219    33.6873   -3.8145    3.6270   -0.4881    0.0006  -12.0894  -10.8835  -11.1844    0.2227   -0.3074    2.4136  -13.6292  -11.2549   -7.6929    0.1557    0.4585    1.6304   13.6311   11.2591    8.0627
19920220    30.5865   -2.7218    3.5448   -0.6458   -0.1425   -9.3528  -12.0482   -9.2662   -7.4075   -1.5274    1.6224  -18.1512   -8.9361   -6.5387    0.3212    0.8979    1.8136   19.6045    9.0657    6.7369
19920221    30.3514   -0.4913    4.1187   -0.3926   -0.0410   -6.9462   -8.4792   -7.1555   -4.0158   -0.6158    3.6229  -19.0684  -11.8958   -8.8451    0.5345    1.4087    2.3947   19.4867   11.9117    9.5583
19920222    32.2149    1.7388    4.6337    0.0035    0.2089   -5.4440   -6.4651   -4.9608    1.9385    3.4203    6.2500  -17.2551   -7.6085   -3.8870    0.5439    0.6199    2.3626   17.3637    8.3420    7.3601
19920223    27.1872    3.0390    5.1997    0.0443   -0.0375   -0.1685   -1.5478   -0.2122   13.2694   14.5224   16.3144  -18.4116  -13.8803   -7.7268    1.0126    2.3054    2.9288   22.6950   20.0889   18.0517
19920224    31.0768    3.0295    5.6399    0.5111    0.3379   -0.7088   -0.2020    2.1327    8.3777    5.2520    4.3638  -15.5751  -10.6482   -3.9502    0.3231    0.7167    1.0898   17.6853   11.8730    5.8862
19920225    25.4199    2.5615    5.4455    0.3437    0.0616   -2.1572    0.3679    5.4586    6.8011    3.2621    1.5561   -0.1480    0.8821    2.2314    0.7732    1.3492    1.6801    6.8027    3.3793    2.7204
19920226    26.9572    3.3407    5.3740    0.3392    0.1482   -2.3560   -1.2340    3.5160    2.4375    0.9793    2.1202    4.9882    4.8700    2.0965    0.9058    1.9287    2.2630    5.5519    4.9675    2.9817
19920227    31.6908    3.9266    5.7222    0.6278    0.5385   -1.5900   -2.1723    2.1236   -1.6679    1.6471    2.0644    1.8768    2.6879    0.8924    0.4861    1.9845    2.7842    2.5108    3.1524    2.2491
19920228    32.4892    4.3676    5.8305    0.7459    0.6480   -2.4011   -1.4596    2.2503    1.2003    4.6479    4.4071    4.1739    0.4763   -0.1465    0.3071    1.4158    2.7858    4.3430    4.6722    4.4095
19920229    31.5660    5.2999    5.7881    0.7459    0.6198   -2.7295   -0.9795    2.5087    4.4346    6.0110    5.4744    1.0530   -0.4148    0.1187    0.2747    1.1956    2.8026    4.5579    6.0253    5.4756
19920301    26.3945    5.8336    5.4521    0.4316    0.2677   -3.1654   -0.8186    3.6124    3.9900    6.4742    5.3090    8.0809    4.5273    3.3116    0.1442    0.6981    2.2163    9.0122    7.9001    6.2572
19920302    23.9358    4.9033    4.5174   -0.0859   -0.0628   -7.0064   -5.3024    0.9173   13.1904   12.6046   11.5907    8.5369    4.9201    1.4917    0.3194    1.2859    2.6976   15.7120   13.5308   11.6863
19920303    29.0333    4.6373    4.8733    0.0569    0.1293   -3.6062   -4.6802   -2.0726   18.6752   16.6352   16.3867  -22.8587  -10.6531   -4.6803    0.5675    1.7237    2.6533   29.5176   19.7540   17.0419
19920304    30.9533    7.3165    5.8505    0.7000    0.4754   -2.1892    0.3638    2.9697   11.5545    8.3824    7.6025  -13.5734  -10.3216   -6.1337    0.4924    1.2354    2.5094   17.8254   13.2966    9.7683
19920305    28.8214    6.1307    6.0732    0.8230    0.4675   -1.5194    2.4227    6.3200    2.5539   -0.3605   -1.9336   -2.8321   -1.3131    1.5955    0.3971    1.5553    3.2596    3.8136    1.3617    2.5069
19920306    26.3795    6.2213    5.4027    0.3152    0.1628   -1.6897   -0.7148    2.5294    8.0140    4.9197    5.2120   -0.4197    0.8308   -0.2883    0.5633    1.6576    3.9205    8.0250    4.9893    5.2200
19920307    31.7067    4.9154    5.3498    0.4093    0.3979   -3.2010   -2.7568   -0.6041   -3.9500   -1.3744   -0.1286  -10.4815   -4.8188   -0.7082    0.2676    1.2710    3.2144   11.2011    5.0110    0.7198
19920308    30.3647    4.4872    5.2653    0.3747    0.3422   -4.4624   -2.7563    0.2023   -1.1240    0.2737    0.0586   -2.3458    0.5427    4.9725    0.2206    0.9760    2.6087    2.6012    0.6078    4.9729
19920309    34.7520    4.6219    5.5826    0.7542    0.7243   -5.1553   -3.0757    0.4608   -2.1283    0.0546    0.0792    3.8183    2.0904    2.0941    0.2093    1.1234    2.4942    4.3714    2.0911    2.0956
19920310    31.4744    5.0251    5.5208    0.5922    0.5240   -4.2322   -1.6550    1.3442    2.0242    3.6605    3.4639    4.8450    5.3969    4.2747    0.2179    0.6607    2.2731    5.2508    6.5212    5.5020
19920311    22.3479    3.8931    3.8025   -0.5905   -0.3803   -8.7504   -7.8910   -2.9235   18.1885   16.0155   13.8228    3.4483    1.4815    0.4017    0.2767    1.0781    2.7436   18.5125   16.0838   13.8287
19920312    15.6288    3.7395    3.5699   -1.0916   -0.9548   -5.5523   -5.9360   -2.7768   17.7569   18.9660   18.3804   -7.9513   -2.2889    3.9312    0.5895    2.0167    3.0997   19.4558   19.1036   18.7961
19920313    -2.4875    5.7304    2.5497   -2.2777   -2.2655   -3.6536   -4.2603   -0.6427   35.4734   29.8388   24.5735   -5.6375   -2.2530    3.7341    0.8494    2.5196    3.9717   35.9185   29.9238   24.8556
19920314     4.3197    1.7192    1.9406   -2.2715   -1.9338   -9.0120  -10.2741   -5.5264   35.0702   24.0237   16.2483  -14.9012   -6.8831   -5.5079    0.4421    1.3567    2.6731   38.1046   24.9903   17.1565
19920315     9.7047    1.6143    2.4971   -1.8538   -1.5268   -8.0617   -9.3991   -5.6784   28.7414   19.6681   15.1871  -23.8972  -11.7418   -7.5431    0.3846    1.2601    2.7665   37.3784   22.9064   16.9571
19920316    23.6576    1.4820    3.5082   -0.9078   -0.5103   -6.8849   -9.8137   -7.2877    9.9329    9.0305    7.7327  -32.4097  -14.3657   -8.6955    0.4201    0.8475    2.2789   33.8977   16.9683   11.6364
19920317    31.3436    2.3464    4.8545    0.0243    0.1969   -3.8645   -5.2563   -4.3375    1.0723    1.4872    3.1345  -20.5711  -11.9251   -3.7253    0.5897    1.7530    2.7583   20.5990   12.0175    4.8686
19920318    27.0329    4.6712    5.0168    0.0823    0.0706   -3.9605   -2.3774   -0.5437   -5.3367   -3.4361   -0.6935  -10.6153   -4.9371    0.0533    0.3615    1.3275    3.2329   11.8813    6.0151    0.6956
19920319    22.6652    5.0294    4.7650   -0.1927   -0.2338   -3.4926   -1.9288   -0.1134    0.9283    3.5333    4.2967  -10.6678   -4.5757   -0.6932    0.4880    1.4184    3.2781   10.7081    5.7811    4.3523
19920320    20.9405    6.9380    5.0818   -0.1793   -0.3382    0.1146    0.2318    1.4543    7.1282    8.8534    9.7006  -16.5059  -11.0694   -3.0646    1.2604    2.9926    3.5030   17.9793   14.1744   10.1732
19920321    15.7992    8.3721    4.4702   -0.5816   -0.6833   -2.9845   -1.4577    1.6403   12.7279   14.0061   13.1411   -5.8649   -4.1088   -3.7196    0.4665    2.0373    4.5183   14.0141   14.5963   13.6574
19920322    10.5001    3.6666    2.9275   -1.5450   -1.3666   -7.8556   -6.9930   -3.1813   21.8659   17.8700   15.8789  -10.1244   -4.1220   -0.2201    0.4515    1.7203    3.2544   24.0961   18.3393   15.8804
19920323    -0.8631    3.6889    1.9944   -2.4098   -2.2349   -9.3029   -7.1035   -2.9076   21.3532   12.5123    6.4831   -0.0777   -0.7555   -0.3318    0.3911    1.6733    3.2259   21.3533   12.5351    6.4916
19920324    -2.3898    2.7305    2.1517   -2.4815   -2.3772   -6.7713   -5.2110   -2.5540    4.2436   -2.9936   -5.5763   13.7500    2.4970   -2.4640    0.6261    1.9825    3.4131   14.3899    3.8983    6.0964
19920325     3.5769    1.8305    2.2167   -2.1907   -1.9676   -8.7631   -7.6069   -4.1703    4.2710    3.6180    1.5640    7.3932    1.7535   -2.4363    0.4224    1.5727    3.0359    8.5382    4.0206    2.8951
19920326    -2.0884    2.2648    1.9565   -2.6396   -2.3829   -5.9934   -7.2390   -4.2602    5.7668    4.8826    3.0814    6.8772    4.2975    3.7186    0.3932    1.0834    2.6671    8.9751    6.5044    4.8294
19920327    -5.7355    2.0714    1.7838   -2.8930   -2.6719   -4.7025   -7.1109   -3.7673    1.9591    2.2331    1.3807    1.5848   -2.9368   -4.5582    0.6433    1.4967    2.8464    2.5199    3.6894    4.7627
19920328    -0.8541    0.9918    1.3025   -2.7191   -2.3597  -11.8923  -11.0521   -5.6964   13.5617   11.8238   10.1951   -4.3666   -3.9426   -4.1293    0.2690    1.1913    2.4990   14.2473   12.4638   10.9996
